2,7314412705201216
2,7756407758495745
2,8166965800936707
2,8545687446441534
2,889220908561985
2,9206203225166436
2,948737878697147
2,9735481366687946
2,9950293451540126
3,013163459720367
3,027936156362911
3,039336840973165
3,0473586546910343
3,0519984751408966
3,0532569135569507
3,0511383078085124
3,045650711339233
3,036805878039482
3,024619243075094
3,009109899700569
2,990300572088738
2,9682175842131295
2,9428908248242736
2,9143537085643976
2,882643133270059
2,8477994335155743
2,809866330454804
2,768890878022331
2,724923405559093
2,6780174569317006
2,628229726217764
2,575619990033691
2,5202510365848925
2,462188591521627
2,401501240687144
2,3382603498481753
2,2725399815010845
2,204416808849415
2,1339700270524107
2,0612812618462306
1,986434475642813
1,9095158712131797
1,830613793065615
1,7498186266303537
1,6672226953653844
1,5829201558997938
1,497006891333188
1,4095804028115666
1,3207396995018585
1,2305851870889766
1,1392185549210516
1,0467426619303852
0,9532614214596515
0,8588796851259807
0,7637031258612094
0,667838120277241
0,5713916305320424
0,4744710859474545
0,37718426487762385
0,2796391783564449
0,18194396305215435
0,08420685970502612
0,01346805671725971
0,11096326089428726
0,20817993194469128
0,30500885140981115
0,4013436687532837
0,49707881138062743
0,5921095501513216
0,6863321054705295
0,779643757984713
0,8719429592948481
0,9631294416251552
1,0531043260638946
1,1417702291689655
1,229031367788695
1,3147936619699083
1,3989648358361613
1,4814545163247481
1,5621743296755823
1,6410379955682883
1,7179614188070735
1,7928627784564346
1,8656626143332526
1,9362839107642074
2,0046521775212764
2,0706955278498396
2,134344753509026
2,1955333967460215
2,2541978191303227
2,3102772671770113
2,363713934692065
2,4144530217764735
2,462442790429262
2,507634616693949
2,5499830392962566
2,5894458047254454
2,625983908715064
2,659561634083186
2,6901465848962696
2,7177097169249893
2,7422253643640158
2,76367126279258
2,7820285683561057
2,79728187315408
2,809419216822865
2,81843209430664
2,824315459814296
2,8270677269630036
2,8266907651153144
2,823189891918745
2,8165738620625205
2,8068548522695074
2,7940484425456193
2,778173593713207
2,7592526212588755
2,7373111655298756
2,7123781583180566
2,684485785873068
2,6536694483913217
2,6199677160306534
2,5834222815042693
2,5440779093113997
2,50198238166571
2,4571864411858875
2,4097437304164706
2,3597107282501355
2,307146683326196
2,252113544483432
2,194675888347017
2,1349008441361823
2,072858015775589
2,008619401404412
1,9422593103724326
1,8738542778198517
1,803482976937889
1,7312261290106126
1,6571664113397937
1,5813883631578365
1,5039782896353313
1,4250241640917392
1,344615528519975
1,2628433925372065
1,179800130876673
1,0955793795362312
1,0102759307032212
0,9239856265766982
0,8368052522143348
0,7488324275394844
0,6601654986625834
0,5709034287145777
0,48114568850767936
0,390992147696386
0,30054296844515654
0,20989851012535016
0,11915930472564328
0,028427682657342426
0,06220577794680375
0,1526279865935692
0,24274584681144354
0,33245975940938316
0,42167118754572896
0,5102823532996494
0,598196302137122
0,6853169992699578
0,7715494312461519
0,8567997080363774
0,9409751643426326
1,023984459652997
1,1057376767988767
1,1861464188520228
1,2651239042322788
1,3425850599109102
1,4184466126035624
1,492627177851867
1,5650473468972776
1,6356297712524681
1,7042992448812304
1,7709827838987926
1,835609703708208
1,898111693492247
1,958422887981562
2,016479936425026
2,0722220686899884
2,1255911584238247
2,1765317832119546
2,224991281670233
2,270919807413382
2,314270379844964
2,3549989317172884
2,39306435341381
2,428428533910367
2,4610563983744282
2,490915942366416
2,517978262610384
2,5422175843048107
2,563611284949008
2,5821399146635082
2,597787212987736
2,6105401221409656
2,620388796737648
2,6273266099512194
2,6313501561249613
2,6324592498320443
2,6306569213910183
2,6259494088467283
2,618346146430686
2,6078597495185987
2,594505996106712
2,5783038048322093
2,5592752095671334
2,5374453306184104
2,512842342570692
2,4854974388121627
2,4554447927873113
2,4227215160234468
2,3873676129827492
2,3494259327925655
2,3089421179135052
2,265964549804261
2,220544291648561
2,1727350282107785
2,1225930028908278
2,07017695205148
2,0155480366940832
1,9587697715619623
1,8999079517529676
1,8390305769253912
1,7762077731844086
1,7115117127378705
1,6450165314132723
1,576798244129865
1,5069346584211818
1,4355052861068975
1,362591253212942
1,2882752082419207
1,212641228897441
1,1357747273665721
1,0577623542675627
0,9786919013703267
0,8986522031990406
0,8177330376274208
0,7360250255799935
0,6536195299531148
0,57060855387749
0,48708463845195143
0,40314076011177463
0,31887022789874425
0,23436658134249505
0,1497234923622864
0,0650347089035399
0,019607219929093995
0,10410651174092973
0,18837191112860174
0,27231023267133314
0,35582920342954966
0,438837161491638
0,5212431412255268
0,6029569700452474
0,6838893660248986
0,7639520348440003
0,8430577656515302
0,9211205256562466
0,9980555533104682
1,0737794499751443
1,1482102699601644
1,221267608843952
1,2928726899726901
1,3629484490481727
1,431419616712568
1,498212799041549
1,5632565558607694
1,6264814768013713
1,6878202550147168
1,7472077584680508
1,804581098745783
1,859879697284395
1,91304534897152
1,9640222830424823
2,0127572212115763
2,0591994329771586
2,1033007880442107
2,1450158058103095
2,184301701864471
2,221118431451963
2,255428729861394
2,2871981496935643
2,3163950949757157
2,3429908520875773
2,3669596174697194
2,3882785220880387
2,4069276526318717
2,4228900694267153
2,4361518210466975
2,4467019556146448
2,454532528782264
2,4596386083859443
2,462018275777575
2,4616726238335365
2,4586057516483595
2,4528247559235914
2,444339719065692
2,433163694010506
2,4193126857955742
2,4028056299047003
2,3836643674133273
2,361913616966092
2,3375809436217074
2,3106967246039534
2,2812941120003405
2,249408992453761
2,215079943895394
2,1783481893710626
2,139257548014432
2,097854383226764
2,054187548122238
2,008308328303622
1,9602703820346568
1,9101296778780603
1,8579444298720753
1,803775030319364
1,7476839802658768
1,6897358177494441
1,6299970438997842
1,5685360469743301
1,505423024416524
1,4407299030247296
1,3745302573226523
1,3068992262234906
1,2379134280822797
1,1676508742325042
1,0961908811048795
1,0236139810278688
0,950001831812186
0,8754371252231262
0,8000034944489594
0,723785420678846
0,6468681389151774
0,5693375431688628
0,4912800912425254
0,41278270946008405
0,3339326981817555
0,25481764076700864
0,17552532789651565
0,09614378712979214
0,016764906757048316
0,0625402446480368
0,1416636374723547
0,2205270230084387
0,2990431325299553
0,37712561073280343
0,4546887512348961
0,5316475485821017
0,607917781508947
0,6834161017588715
0,7580601236880347
0,8317685133453285
0,9044610765421677
0,9760588456721025
1,0464841651242445
1,1156607751705996
1,1835138942231427
1,2499702993649113
1,314958405064303
1,378408339986655
1,4402520218189723
1,5004232300274274
1,5588576764697482
1,6154930737868303
1,6702692015012315
1,7231279697524848
1,7740134806017431
1,8228720868416413
1,8696524482496524
1,9143055852260722
1,9567849297611106
1,9970463736784698
2,0350483141053273
2,0707516961227124
2,104120052552635
2,1351195408417674
2,163718977005047
2,1898898665953728
2,213606432669066
2,2348456407203705
2,2535872205611054
2,2698136851255226
2,2835103461835917
2,2946653269489095
2,303269571572326
2,309316851513386
2,3128037687877883
2,313729756090795
2,3120970738001168
2,307910803866227
2,301178840600099
2,2919118783731225
2,2801233962459655
2,2658296395477207
2,249049598429924
2,2298049834210487
2,2081201980147607
2,1840223083239447
2,1575410098384484
2,128708591326708
2,0975598959246624
2,0641322794580557
2,028465566048152
1,9906020010525742
1,950586201396685
1,9084651033537434
1,8642879078341308
1,8181060232474566
1,7699730060032908
1,7199444987190147
1,6680781662060447
1,614433629307288
1,5590723966617972
1,502057794474166
1,4434548943686512
1,3833304394098325
1,3217527683737647
1,2587917383548788
1,1945186457966899
1,1290061460346326
1,0623281714418908
0,9945598482705583
0,925777412281211
0,8560581232559886
0,7854801784915929
0,7141226253699559
0,6420652731069896
0,5693886037832466
0,4961736827672896
0,42250206866106454
0,34845572294671695
0,2741169196883117
0,19956815640084705
0,1248920720390654
0,050171447761384054
0,02451247479233356
0,09907449094887004
0,1734343446286666
0,24750973827414277
0,32121915737899787
0,39448161516487107
0,4672167234109324
0,5393447771623012
0,6107868409136079
0,6814648344207258
0,7513016176515014
0,8202210746670745
0,8881481963017253
0,9550091615359837
1,020731417466845
1,0852437577860334
1,1484763996794123
1,210361059064236
1,2708310240824428
1,3298212267710365
1,3872683128326584
1,4431107094316675
1,497288690943212
1,5497444425854168
1,6004221218673524
1,6492679177871008
1,696230107718152
1,741259111923735
1,7843075456419708
1,825330268687927
1,8642844325197934
1,9011295247217712
1,9358274108569413
1,9683423736470016
1,998641149439917
2,026692961927422
2,0524695530795376
2,0759452112646355
2,097096796527906
2,115903763003765
2,1323481784406977
2,1464147408208096
2,1580907920591756
2,1673663287712595
2,1742340101003665
2,178689162599706
2,1807297821676275
